Period_years,Power
6.529411764705882,0.06306324278597601
6.510263929618768,0.06346220031901541
6.491228070175438,0.06394491747751113
6.4723032069970845,0.06450871853232075
6.453488372093023,0.06515093315919344
6.434782608695652,0.06586890201193503
6.416184971098265,0.06665998207086371
6.397694524495677,0.06752155175789555
6.379310344827586,0.06845101581050933
6.361031518624642,0.06944580990847891
6.3428571428571425,0.07050340504857472
6.3247863247863245,0.07162131166327712
6.306818181818182,0.07279708348104869
6.288951841359773,0.07402832112660435
6.271186440677965,0.07531267546059821
6.253521126760563,0.07664785065895081
6.235955056179775,0.07803160703320859
6.218487394957983,0.0794617635934685
6.201117318435753,0.08093620035683557
6.183844011142062,0.08245286040414938
6.166666666666666,0.08400975168915269
6.149584487534626,0.08560494860373036
6.132596685082873,0.08723659330418733
6.115702479338842,0.08890289680316726
6.098901098901099,0.09060213983270032
6.082191780821917,0.09233267348336764
6.0655737704918025,0.09409291962572097
6.049046321525886,0.0958813711191099
6.032608695652174,0.0976965918143934
6.016260162601626,0.09953721635607911
5.999999999999999,0.10140194979027406
5.983827493261456,0.10328956698398233
5.967741935483871,0.10519891186260971
5.951742627345844,0.1071288964711026
5.935828877005347,0.10907849986520714
5.919999999999999,0.11104676683907452
5.904255319148937,0.11303280649526831
5.888594164456233,0.11503579066279251
5.873015873015873,0.1170549521707425
5.857519788918205,0.1190895829818539
5.842105263157895,0.12113903219421165
5.826771653543307,0.12320270391552085
5.811518324607329,0.1252800550184578
5.7963446475195815,0.1273705927811897
5.78125,0.12947387242178113
5.766233766233766,0.13158949453187052
5.751295336787565,0.13371710241719753
5.736434108527131,0.13585637935107547
5.721649484536083,0.13800704574969277
5.706940874035989,0.14016885627489667
5.692307692307692,0.1423415968724473
5.67774936061381,0.14452508175489245
5.663265306122448,0.14671915033479294
5.648854961832061,0.14892366411868999
5.634517766497462,0.15113850356862996
5.620253164556962,0.15336356494157932
5.6060606060606055,0.15559875711339755
5.591939546599496,0.1578439983990523
5.577889447236181,0.1600992133761728
5.563909774436089,0.16236432972251705
5.550000000000001,0.16463927507676124
